1631184720000.0, 46102.12, 46124.03, 46081.91, 46124.03, BUY
1631184840000.0, 46134.61, 46137.0, 46096.85, 46104.0, SELL
1631185020000.0, 46131.05, 46144.84, 46109.52, 46120.58, SELL
1631185200000.0, 46152.44, 46153.0, 46102.46, 46102.46, SELL
1631185500000.0, 46220.27, 46220.27, 46187.67, 46190.06, SELL
1631185920000.0, 46251.55, 46262.73, 46221.7, 46244.12, SELL
1631186640000.0, 46288.41, 46294.61, 46050.0, 46270.0, SELL
1631186880000.0, 46325.0, 46325.0, 46286.3, 46309.04, SELL
1631187120000.0, 46312.83, 46336.65, 46300.75, 46300.75, SELL
1631187480000.0, 46338.44, 46340.69, 46313.33, 46335.08, SELL
1631187660000.0, 46376.77, 46377.61, 46346.97, 46350.32, SELL
1631187960000.0, 46402.21, 46402.21, 46390.0, 46390.0, SELL
1631188200000.0, 46253.58, 46410.95, 46176.25, 46292.63, BUY
1631188440000.0, 46300.0, 46321.03, 46277.82, 46292.43, SELL
1631188680000.0, 46344.16, 46344.16, 46326.32, 46327.05, SELL
1631188800000.0, 46293.15, 46386.6, 46286.25, 46374.93, BUY
1631188980000.0, 46373.42, 46416.68, 46373.42, 46405.72, BUY
1631189340000.0, 46521.73, 46521.73, 46465.07, 46484.4, SELL
1631189460000.0, 46380.0, 46421.14, 46362.21, 46387.61, BUY
1631189580000.0, 46410.38, 46410.38, 46360.3, 46367.14, SELL
1631189700000.0, 46318.5, 46378.31, 46316.97, 46369.45, BUY
1631190060000.0, 46097.03, 46180.32, 46097.03, 46159.91, BUY
1631190180000.0, 46210.14, 46225.76, 46150.97, 46169.35, SELL
1631190540000.0, 46019.52, 46039.91, 46000.01, 46030.77, BUY
1631190720000.0, 45714.53, 45868.15, 45714.53, 45811.63, BUY
1631190960000.0, 45836.52, 45860.48, 45812.2, 45836.0, SELL
1631191140000.0, 45656.45, 45702.59, 31514.35, 45690.57, BUY
1631191260000.0, 45705.02, 45726.18, 45650.01, 45673.22, SELL
1631191440000.0, 45779.99, 45779.99, 45735.36, 45735.87, SELL
1631191800000.0, 45929.49, 45932.74, 45880.2, 45882.64, SELL
1631192040000.0, 45966.0, 45966.0, 45966.0, 45966.0, SELL
1631192940000.0, 47078.57, 47093.97, 46993.97, 47046.69, SELL
1631193240000.0, 46881.18, 46949.13, 46881.18, 46901.78, BUY
1631193360000.0, 46985.46, 47034.01, 46940.1, 46971.84, SELL
1631193540000.0, 47091.3, 47093.97, 47030.0, 47087.34, SELL
1631193660000.0, 47039.11, 47093.97, 47039.11, 47093.97, BUY
1631193780000.0, 47163.41, 47191.87, 47117.92, 47124.91, SELL
1631193900000.0, 47070.85, 47194.96, 47007.61, 47194.96, BUY
1631194020000.0, 47204.11, 47204.11, 47204.11, 47204.11, SELL
1631194140000.0, 47095.34, 47179.3, 47079.89, 47115.82, BUY
1631194260000.0, 47150.0, 47173.85, 47080.76, 47087.02, SELL
1631194680000.0, 46941.49, 47026.15, 46878.4, 47025.48, BUY
1631194920000.0, 47051.05, 47062.55, 47010.0, 47010.0, SELL
1631195340000.0, 46858.5, 46938.17, 46858.5, 46900.19, BUY
1631195460000.0, 46950.67, 46975.7, 46902.76, 46924.26, SELL
1631195640000.0, 46939.88, 46951.92, 46914.85, 46936.26, SELL
1631195940000.0, 46918.62, 46918.62, 46894.44, 46894.44, SELL
1631196180000.0, 46978.31, 47021.3, 46978.31, 47015.94, BUY
1631196600000.0, 47105.01, 47105.01, 47030.56, 47051.32, SELL
1631196780000.0, 46994.73, 47049.5, 46984.63, 47027.45, BUY
1631196900000.0, 47074.75, 47090.0, 47055.07, 47061.43, SELL
1631197200000.0, 47078.3, 47093.63, 47058.13, 47092.15, BUY
1631197380000.0, 46970.17, 46996.27, 46967.01, 46978.7, BUY
1631197620000.0, 47013.34, 47092.79, 46993.12, 47001.46, SELL
1631197980000.0, 46940.01, 46971.6, 46940.01, 46942.46, BUY
1631198160000.0, 46989.31, 46996.69, 46950.01, 46956.75, SELL
1631198520000.0, 47027.43, 47037.75, 46993.01, 47027.15, SELL
1631198940000.0, 47045.68, 47047.79, 46803.84, 47012.49, SELL
1631199120000.0, 47010.0, 47015.7, 46988.1, 46988.1, SELL
1631199240000.0, 46968.13, 46973.69, 46963.57, 46971.22, BUY
1631199360000.0, 46975.97, 46975.97, 46971.63, 46971.63, SELL
